action,direction,entry_time,entry_price,quantity,capital,stop_price,atr,signal_type,close_time,close_price,pnl,close_reason
open,short,1739745000000,96750.0,0.004403396140583424,85.20571532028923,97300.30714285714,183.43571428571366,二次死叉,,,,
close,short,1739745000000,96750.0,0.004403396140583424,85.44008585970195,,,,1739802600000.0,96600.1,0.23437053941272007,信号平仓
open,short,1739837700000,95560.0,0.004470494237112911,85.44008585970195,96189.35714285713,209.78571428571118,二次死叉,,,,
close,short,1739837700000,95560.0,0.004470494237112911,82.19794118143469,,,,1739843100000.0,96189.35714285713,-3.2421446782672727,止损
open,short,1739857500000,95576.8,0.004300099039800176,82.19794118143469,96098.22142857143,173.80714285714203,死叉,,,,
close,short,1739857500000,95576.8,0.004300099039800176,79.54366660930413,,,,1739881800000.0,96098.22142857143,-2.6542745721305643,止损
open,short,1739893500000,95501.6,0.004164520102768128,79.54366660930413,96621.73571428572,373.37857142856956,死叉,,,,
close,short,1739893500000,95501.6,0.004164520102768128,79.31094572982528,,,,1739925000000.0,95462.0,-0.23272087947884376,信号平仓
open,long,1740068100000,97652.2,0.004060888834548801,79.31094572982528,96579.35714285714,357.61428571428405,二次金叉,,,,
close,long,1740068100000,97652.2,0.004060888834548801,76.63412435760024,,,,1740159000000.0,97090.4,-2.6768213722250302,信号平仓
open,short,1740159000000,97090.4,0.003946534588260026,76.63412435760024,99148.78571428571,686.1285714285716,死叉,,,,
close,short,1740159000000,97090.4,0.003946534588260026,77.93064897756496,,,,1740227400000.0,96665.0,1.2965246199647136,信号平仓
open,short,1740273300000,96455.7,0.0040397119598719914,77.93064897756496,96681.32142857142,75.20714285714244,死叉,,,,
close,short,1740273300000,96455.7,0.0040397119598719914,80.27669965126245,,,,1740312900000.0,95778.83571428571,2.346050673697486,固定止盈
open,short,1740345300000,95648.6,0.0041964388214392285,80.27669965126245,95950.10000000002,100.50000000000311,二次死叉,,,,
close,short,1740345300000,95648.6,0.0041964388214392285,78.60945723518981,,,,1740351600000.0,95950.10000000002,-1.6672424160726327,止损
open,short,1740384900000,95396.7,0.004120135037961995,78.60945723518981,95949.75,184.34999999999854,二次死叉,,,,
close,short,1740384900000,95396.7,0.004120135037961995,75.93662994592759,,,,1740388500000.0,95949.75,-2.672827289262215,止损
open,short,1740393000000,95500.4,0.003975723135501401,75.93662994592759,96257.12857142856,252.24285714285466,二次死叉,,,,
close,short,1740393000000,95500.4,0.003975723135501401,74.26697511984841,,,,1740403800000.0,95824.7,-1.6696548260791757,信号平仓
open,short,1740405600000,95351.0,0.003894399383323112,74.26697511984841,96092.79285714285,247.26428571428445,二次死叉,,,,
close,short,1740405600000,95351.0,0.003894399383323112,82.56648643694915,,,,1740434400000.0,93125.62142857144,8.299511317100734,固定止盈
open,short,1740559500000,88434.3,0.004668238818928241,82.56648643694915,89307.08571428571,290.92857142857036,死叉,,,,
close,short,1740559500000,88434.3,0.004668238818928241,94.38288201909614,,,,1740579300000.0,85815.94285714287,11.816395582147,固定止盈
open,short,1740672000000,85550.1,0.00551623446489812,94.38288201909614,87417.55714285716,622.4857142857165,死叉,,,,
close,short,1740672000000,85550.1,0.00551623446489812,124.83041396562675,,,,1740709800000.0,79947.72857142855,30.447531946530603,固定止盈
open,short,1740924900000,85380.0,0.007310284256595617,124.83041396562675,86054.33571428571,224.77857142857206,死叉,,,,
close,short,1740924900000,85380.0,0.007310284256595617,119.2742113471177,,,,1740928500000.0,86054.33571428571,-5.556202618509043,止损
open,long,1741001400000,92546.5,0.006444015243532587,119.2742113471177,91005.25,513.749999999998,二次金叉,,,,
close,long,1741001400000,92546.5,0.006444015243532587,108.75096771553456,,,,1741012200000.0,91005.25,-10.523243631583142,止损
open,long,1741195800000,89699.9,0.006061933609487556,108.75096771553456,87024.69285714284,891.7357142857155,二次金叉,,,,
close,long,1741195800000,89699.9,0.006061933609487556,110.23149224987725,,,,1741266900000.0,90034.0,1.48052453434269,信号平仓
open,short,1741306500000,86995.1,0.006335500059766427,110.23149224987725,89681.19285714286,895.3642857142861,二次死叉,,,,
close,short,1741306500000,86995.1,0.006335500059766427,95.69152879918842,,,,1741344300000.0,89202.0,-14.539963450688825,信号平仓
open,long,1741344300000,89202.0,0.00536375466913233,95.69152879918842,88109.74285714286,364.08571428571304,金叉,,,,
close,long,1741344300000,89202.0,0.00536375466913233,89.3574011049743,,,,1741361400000.0,88109.74285714286,-6.334127694214114,止损
open,short,1741365900000,87220.0,0.0051225292997577575,89.3574011049743,90473.47857142858,1084.4928571428597,死叉,,,,
close,short,1741365900000,87220.0,0.0051225292997577575,93.19621482940708,,,,1741482000000.0,86383.8,3.838813724432779,信号平仓
open,short,1741487400000,86092.1,0.005412588078894991,93.19621482940708,86632.55,180.14999999999833,二次死叉,,,,
close,short,1741487400000,86092.1,0.005412588078894991,101.51032128681726,,,,1741521600000.0,84470.75000000001,8.314106457410169,固定止盈
open,short,1741595400000,81429.6,0.006233011170803814,101.51032128681726,82477.84285714287,349.41428571428486,二次死叉,,,,
close,short,1741595400000,81429.6,0.006233011170803814,94.46579338737727,,,,1741598100000.0,82477.84285714287,-7.044527899439988,止损
open,short,1741759200000,81585.0,0.005789409412721535,94.46579338737727,82450.77857142857,288.5928571428573,死叉,,,,
close,short,1741759200000,81585.0,0.005789409412721535,88.97861163637384,,,,1741765500000.0,82450.77857142857,-5.4871817510034395,止损
open,short,1741792500000,81210.1,0.005478297135231569,88.97861163637384,83384.84285714287,724.9142857142859,死叉,,,,
close,short,1741792500000,81210.1,0.005478297135231569,79.43629455434215,,,,1741806000000.0,82869.9,-9.542317082031692,信号平仓
open,short,1741854600000,82630.9,0.004806694260521316,79.43629455434215,83494.36428571428,287.82142857142856,死叉,,,,
close,short,1741854600000,82630.9,0.004806694260521316,74.88662905084928,,,,1741859100000.0,83494.36428571428,-4.5496655034928795,止损
open,short,1741863600000,82932.3,0.0045149253699010685,74.88662905084928,83866.35,311.34999999999957,死叉,,,,
close,short,1741863600000,82932.3,0.0045149253699010685,70.29292128081805,,,,1741869000000.0,83866.35,-4.59370777003123,止损
open,long,1742000400000,84415.0,0.004163532623397385,70.29292128081805,83911.49285714286,167.8357142857151,二次金叉,,,,
close,long,1742000400000,84415.0,0.004163532623397385,67.84613644322235,,,,1742022900000.0,83911.49285714286,-2.4467848375956973,止损
open,long,1742043600000,84247.1,0.004026615541853806,67.84613644322235,83821.61428571428,141.82857142857185,金叉,,,,
close,long,1742043600000,84247.1,0.004026615541853806,65.79449500472157,,,,1742088600000.0,83821.61428571428,-2.051641438500777,止损
open,short,1742089500000,83828.5,0.003924351205420684,65.79449500472157,84211.79285714286,127.76428571428654,死叉,,,,
close,short,1742089500000,83828.5,0.003924351205420684,63.960594655847245,,,,1742096700000.0,84211.79285714286,-1.8339003488743222,止损
open,long,1742101200000,84295.4,0.003793836594633115,63.960594655847245,83800.95714285714,164.81428571428427,金叉,,,,
close,long,1742101200000,84295.4,0.003793836594633115,62.425475016302386,,,,1742116500000.0,83974.9,-1.5351196395448594,信号平仓
open,short,1742116500000,83974.9,0.0037169127332275713,62.425475016302386,84402.35714285713,142.48571428571137,死叉,,,,
close,short,1742116500000,83974.9,0.0037169127332275713,66.88219356415097,,,,1742123700000.0,82692.52857142859,4.456718547848579,固定止盈
open,short,1742154300000,83064.3,0.004025928922783372,66.88219356415097,84426.6,454.10000000000065,二次死叉,,,,
close,short,1742154300000,83064.3,0.004025928922783372,63.923578456790246,,,,1742184000000.0,83715.8,-2.9586151073607185,信号平仓
open,short,1742217300000,82904.3,0.003855263144178906,63.923578456790246,83963.9,353.1999999999992,死叉,,,,
close,short,1742217300000,82904.3,0.003855263144178906,60.94442752462598,,,,1742228100000.0,83593.8,-2.979150932164263,信号平仓
open,short,1742262300000,83127.2,0.003665733209143697,60.94442752462598,83750.5142857143,207.77142857142982,死叉,,,,
close,short,1742262300000,83127.2,0.003665733209143697,67.49784437344783,,,,1742305500000.0,81257.25714285712,6.553416848821861,固定止盈
open,long,1742459400000,86013.6,0.003923672789736031,67.49784437344783,85414.60714285714,199.6642857142859,二次金叉,,,,
close,long,1742459400000,86013.6,0.003923672789736031,64.81127830275032,,,,1742465700000.0,85414.60714285714,-2.686566070697515,止损
open,long,1742592600000,84340.3,0.0038422485041403887,64.81127830275032,83748.29285714286,197.33571428571304,金叉,,,,
close,long,1742592600000,84340.3,0.0038422485041403887,63.732981613826475,,,,1742652000000.0,84143.9,-1.0782966889238508,信号平仓
open,short,1742652000000,84143.9,0.0037871421228292536,63.732981613826475,84408.86428571428,88.32142857142753,死叉,,,,
close,short,1742652000000,84143.9,0.0037871421228292536,63.411664380771576,,,,1742707800000.0,84144.6,-0.3213172330549,信号平仓
open,long,1742707800000,84144.6,0.003768017459276743,63.411664380771576,83912.57142857142,77.34285714286047,金叉,,,,
close,long,1742707800000,84144.6,0.003768017459276743,65.71615775188722,,,,1742728500000.0,84840.68571428575,2.3044933711156506,固定止盈
open,long,1742904900000,87179.8,0.003769001405823782,65.71615775188722,86490.82857142857,229.65714285714162,金叉,,,,
close,long,1742904900000,87179.8,0.003769001405823782,65.78500779661803,,,,1742957100000.0,87285.3,0.06885004473081566,信号平仓
open,long,1742973300000,87966.1,0.003739224985341969,65.78500779661803,87390.20714285715,191.96428571428572,金叉,,,,
close,long,1742973300000,87966.1,0.003739224985341969,63.303766493806556,,,,1742995800000.0,87390.20714285715,-2.481241302811473,止损
open,long,1743040800000,87475.6,0.0036183670928697,63.303766493806556,86799.12142857144,225.49285714285466,金叉,,,,
close,long,1743040800000,87475.6,0.0036183670928697,60.781147336650335,,,,1743075000000.0,86865.6,-2.5226191571562246,信号平仓
open,long,1743103800000,87260.1,0.0034827571442532343,60.781147336650335,86552.0142857143,236.028571428571,金叉,,,,
close,long,1743103800000,87260.1,0.0034827571442532343,58.94594276464393,,,,1743130800000.0,86820.2,-1.8352045720064012,信号平仓
open,short,1743216300000,83822.1,0.0035161337382768943,58.94594276464393,84406.73571428572,194.8785714285706,二次死叉,,,,
close,short,1743216300000,83822.1,0.0035161337382768943,64.8212686156649,,,,1743247800000.0,82068.19285714287,5.875325851020982,固定止盈
open,short,1743286500000,82408.6,0.003932918931741644,64.8212686156649,83079.63571428572,223.67857142857247,二次死叉,,,,
close,short,1743286500000,82408.6,0.003932918931741644,61.85671364346524,,,,1743300000000.0,83079.63571428572,-2.964554972199666,止损
open,short,1743343200000,82647.7,0.0037421920781501032,61.85671364346524,83310.7857142857,221.0285714285679,死叉,,,,
close,short,1743343200000,82647.7,0.0037421920781501032,61.68895566323228,,,,1743426000000.0,82609.9,-0.16775798023296445,信号平仓
open,short,1743462000000,82535.6,0.003737111965214543,61.68895566323228,83228.49285714286,230.96428571428572,死叉,,,,
close,short,1743462000000,82535.6,0.003737111965214543,58.78979798878234,,,,1743484500000.0,83228.49285714286,-2.899157674449936,止损
open,long,1743519600000,84865.8,0.003463691969484901,58.78979798878234,83471.55,464.75,二次金叉,,,,
close,long,1743519600000,84865.8,0.003463691969484901,56.229303705982886,,,,1743570900000.0,84211.1,-2.5604942827994557,信号平仓
open,short,1743570900000,84211.1,0.0033385921633836205,56.229303705982886,84877.14285714287,222.01428571428758,死叉,,,,
close,short,1743570900000,84211.1,0.0033385921633836205,53.7233999013865,,,,1743584400000.0,84877.14285714287,-2.5059038045963833,止损
open,long,1743586200000,84969.5,0.0031613343553502436,53.7233999013865,84073.12142857142,298.79285714285754,金叉,,,,
close,long,1743586200000,84969.5,0.0031613343553502436,61.951789393090436,,,,1743624000000.0,87658.63571428572,8.228389491703933,固定止盈
open,short,1743631200000,83655.1,0.003702810073330283,61.951789393090436,86473.53571428571,939.4785714285701,死叉,,,,
close,short,1743631200000,83655.1,0.003702810073330283,63.93558636738199,,,,1743724800000.0,83036.0,1.983796974291547,信号平仓
open,short,1743767100000,82633.7,0.003868614522124871,63.93558636738199,84230.57857142856,532.2928571428555,死叉,,,,
close,short,1743767100000,82633.7,0.003868614522124871,60.488117926518285,,,,1743786900000.0,83441.8,-3.4474684408637053,信号平仓
open,long,1743786900000,83441.8,0.0036245693361431734,60.488117926518285,81295.87857142858,715.307142857143,金叉,,,,
close,long,1743786900000,83441.8,0.0036245693361431734,60.18241685553934,,,,1743835500000.0,83440.9,-0.30570107097895066,信号平仓
open,short,1743835500000,83440.9,0.0036062900121846325,60.18241685553934,83862.14285714286,140.4142857142849,死叉,,,,
close,short,1743835500000,83440.9,0.0036062900121846325,58.36162130088901,,,,1743847200000.0,83862.14285714286,-1.820795554650323,止损
open,short,1743850800000,83538.1,0.0034931139983366277,58.36162130088901,83952.55,138.1500000000004,二次死叉,,,,
close,short,1743850800000,83538.1,0.0034931139983366277,58.44795710647194,,,,1743897600000.0,83429.9,0.08633580558292878,信号平仓
open,short,1743925500000,82990.9,0.0035213473469062236,58.44795710647194,83373.97857142857,127.69285714285694,死叉,,,,
close,short,1743925500000,82990.9,0.0035213473469062236,62.204598883476166,,,,1743958800000.0,81841.66428571429,3.7566417770042295,固定止盈
open,short,1744106400000,78871.9,0.003943394217932887,62.204598883476166,79713.29285714285,280.4642857142857,死叉,,,,
close,short,1744106400000,78871.9,0.003943394217932887,58.57397318932769,,,,1744111800000.0,79713.29285714285,-3.630625694148481,止损
open,short,1744125300000,78159.6,0.003747074779638566,58.57397318932769,79763.4,534.5999999999985,死叉,,,,
close,short,1744125300000,78159.6,0.003747074779638566,61.09131498182555,,,,1744185600000.0,77410.0,2.5173417924978607,信号平仓
open,long,1744343100000,80796.9,0.0037805482006008613,61.09131498182555,79706.63571428572,363.4214285714282,金叉,,,,
close,long,1744343100000,80796.9,0.0037805482006008613,73.14506576250066,,,,1744394400000.0,84067.69285714284,12.053750780675117,固定止盈
open,long,1744437600000,83490.0,0.004380468664660478,73.14506576250066,82781.95714285714,236.01428571428758,二次金叉,,,,
close,long,1744437600000,83490.0,0.004380468664660478,82.07936674121771,,,,1744489800000.0,85614.12857142859,8.934300978717042,固定止盈
open,long,1744513200000,85336.1,0.0048091819722964665,82.07936674121771,84262.22857142858,357.95714285714246,二次金叉,,,,
close,long,1744513200000,85336.1,0.0048091819722964665,78.64118083502422,,,,1744525800000.0,84706.2,-3.4381859061935,信号平仓
open,long,1744596900000,84998.8,0.004626017122301975,78.64118083502422,83538.25000000001,486.84999999999644,金叉,,,,
close,long,1744596900000,84998.8,0.004626017122301975,75.0164681257556,,,,1744649100000.0,84299.9,-3.6247127092686235,信号平仓
open,long,1744654500000,84853.9,0.004420331188416537,75.0164681257556,83427.76428571428,475.37857142857166,二次金叉,,,,
close,long,1744654500000,84853.9,0.004420331188416537,72.72392126122193,,,,1744673400000.0,84419.9,-2.292546864533669,信号平仓
open,long,1744812900000,84318.9,0.004312432993149931,72.72392126122193,83393.07857142857,308.6071428571387,金叉,,,,
close,long,1744812900000,84318.9,0.004312432993149931,68.3697550520164,,,,1744825500000.0,83393.07857142857,-4.354166209205537,止损
open,long,1744837200000,84412.8,0.004049726762529877,68.3697550520164,82912.58571428571,500.07142857143066,二次金叉,,,,
close,long,1744837200000,84412.8,0.004049726762529877,66.6407588359181,,,,1744857000000.0,84070.1,-1.7289962160982997,信号平仓
open,long,1744870500000,84562.6,0.003940321066045634,66.6407588359181,84020.37142857144,180.74285714285776,金叉,,,,
close,long,1744870500000,84562.6,0.003940321066045634,64.17206865645801,,,,1744899300000.0,84020.37142857144,-2.4686901794601015,止损
open,long,1744906500000,84896.5,0.0037794295793382544,64.17206865645801,83953.55714285714,314.3142857142874,二次金叉,,,,
close,long,1744906500000,84896.5,0.0037794295793382544,62.532469146461786,,,,1744952400000.0,84547.4,-1.6395995099962233,信号平仓
open,long,1745030700000,84751.8,0.0036891528643911865,62.532469146461786,84388.43571428572,121.1214285714294,金叉,,,,
close,long,1745030700000,84751.8,0.0036891528643911865,63.285438895949625,,,,1745127900000.0,85040.8,0.7529697494878393,信号平仓
open,long,1745181000000,85127.0,0.0037171190630440184,63.285438895949625,84735.75714285714,130.41428571428696,金叉,,,,
close,long,1745181000000,85127.0,0.0037171190630440184,61.515442567045625,,,,1745187300000.0,84735.75714285714,-1.7699963289040013,止损
open,long,1745244000000,87637.1,0.0035096689967516973,61.515442567045625,86548.18571428572,362.97142857142796,二次金叉,,,,
close,long,1745244000000,87637.1,0.0035096689967516973,57.38804750987329,,,,1745254800000.0,86548.18571428572,-4.127395057172334,止损
open,long,1745279100000,87466.0,0.0032805917447850186,57.38804750987329,86858.2,202.60000000000062,二次金叉,,,,
close,long,1745279100000,87466.0,0.0032805917447850186,63.07994734427123,,,,1745326800000.0,89289.40000000001,5.691899834397945,固定止盈
open,long,1745409600000,93731.2,0.0033649386407232193,63.07994734427123,92987.90714285715,247.76428571428445,二次金叉,,,,
close,long,1745409600000,93731.2,0.0033649386407232193,60.264663318604526,,,,1745415900000.0,92987.90714285715,-2.8152840256667067,止损
open,long,1745428500000,93719.6,0.003215157945542049,60.264663318604526,92200.07857142857,506.50714285714326,二次金叉,,,,
close,long,1745428500000,93719.6,0.003215157945542049,57.95647779808899,,,,1745463600000.0,93095.1,-2.308185520515537,信号平仓
open,long,1745506800000,93250.5,0.003107569278346443,57.95647779808899,92313.10714285714,312.4642857142857,金叉,,,,
close,long,1745506800000,93250.5,0.003107569278346443,61.712901792751,,,,1745648100000.0,94553.2,3.7564239946620064,信号平仓
open,long,1745706600000,94712.0,0.003257924116941412,61.712901792751,94294.7642857143,139.07857142856977,金叉,,,,
close,long,1745706600000,94712.0,0.003257924116941412,60.04569464891457,,,,1745717400000.0,94294.7642857143,-1.6672071438364267,止损
open,long,1745780400000,94211.7,0.0031867429761332495,60.04569464891457,93769.11428571428,147.52857142856996,金叉,,,,
close,long,1745780400000,94211.7,0.0031867429761332495,58.33576446279125,,,,1745792100000.0,93769.11428571428,-1.7099301861233178,止损
open,long,1745819100000,94183.2,0.0030969304750099414,58.33576446279125,93604.58571428571,192.8714285714294,金叉,,,,
close,long,1745819100000,94183.2,0.0030969304750099414,56.25305338987997,,,,1745853300000.0,93604.58571428571,-2.0827110729112794,止损
open,long,1745873100000,94419.8,0.0029788801390110958,56.25305338987997,93631.44285714287,262.78571428571223,金叉,,,,
close,long,1745873100000,94419.8,0.0029788801390110958,55.43139171107268,,,,1745905500000.0,94238.3,-0.8216616788072983,信号平仓
open,long,1745911800000,94756.6,0.002924935662057982,55.43139171107268,94154.58571428573,200.67142857142815,二次金叉,,,,
close,long,1745911800000,94756.6,0.002924935662057982,53.52819896188825,,,,1745964000000.0,94200.4,-1.9031927491844285,信号平仓
open,long,1745988300000,95019.9,0.002816683608480342,53.52819896188825,94399.95,206.6500000000004,金叉,,,,
close,long,1745988300000,95019.9,0.002816683608480342,51.72201003384032,,,,1746000900000.0,94473.4,-1.806188928047931,信号平仓
open,long,1746063000000,94660.0,0.0027319886981745367,51.72201003384032,94098.67857142858,187.1071428571408,金叉,,,,
close,long,1746063000000,94660.0,0.0027319886981745367,56.061671094673684,,,,1746094500000.0,96343.96428571426,4.3396610608333654,固定止盈
open,long,1746135000000,96708.9,0.002898475274492507,56.061671094673684,95897.82857142857,270.3571428571408,二次金叉,,,,
