open_time,open,high,low,close,volume,close_time
1730592000000,2493.61,2496.21,2420.63,2448.96,669678.742,1730606399999
1730606400000,2448.97,2463.62,2440.48,2449.72,245499.369,1730620799999
1730620800000,2449.73,2462.91,2443.67,2454.31,532652.566,1730635199999
1730635200000,2454.31,2460.19,2412.67,2442.2,630526.936,1730649599999
1730649600000,2442.19,2459.85,2410.35,2452.77,545173.771,1730663999999
1730664000000,2452.76,2475.0,2446.71,2457.29,304247.71,1730678399999
1730678400000,2457.3,2491.0,2434.13,2473.28,342377.413,1730692799999
1730692800000,2473.28,2482.02,2456.48,2458.89,220587.661,1730707199999
1730707200000,2458.9,2477.81,2446.35,2469.96,274516.862,1730721599999
1730721600000,2469.97,2485.55,2430.7,2441.96,462477.405,1730735999999
1730736000000,2441.96,2445.81,2405.1,2430.06,664031.99,1730750399999
1730750400000,2430.06,2431.69,2356.0,2397.37,719427.66,1730764799999
1730764800000,2397.36,2421.06,2379.48,2419.73,391393.331,1730779199999
1730779200000,2419.73,2444.79,2416.22,2442.32,279206.676,1730793599999
1730793600000,2442.33,2447.31,2429.18,2439.88,209175.726,1730807999999
1730808000000,2439.88,2479.6,2426.0,2440.22,793472.32,1730822399999
1730822400000,2440.22,2474.97,2400.23,2407.3,571046.163,1730836799999
1730836800000,2407.3,2439.36,2400.33,2421.42,313565.015,1730851199999
1730851200000,2421.41,2637.32,2419.2,2579.04,1719228.341,1730865599999
1730865600000,2579.04,2644.77,2560.56,2595.4,1390084.744,1730879999999
1730880000000,2595.4,2638.58,2572.4,2629.83,796878.826,1730894399999
1730894400000,2629.83,2668.0,2607.0,2634.28,1049142.62,1730908799999
1730908800000,2634.28,2687.8,2633.65,2687.74,550241.4,1730923199999
1730923200000,2687.74,2746.02,2669.44,2722.49,735366.339,1730937599999
1730937600000,2722.5,2882.56,2700.31,2854.18,1554628.013,1730951999999
1730952000000,2854.18,2856.72,2781.1,2821.63,780454.679,1730966399999
1730966400000,2821.63,2832.84,2789.61,2792.99,465021.392,1730980799999
1730980800000,2793.0,2850.52,2772.38,2848.14,784043.202,1730995199999
1730995200000,2848.14,2895.66,2824.55,2885.99,970406.53,1731009599999
1731009600000,2886.0,2916.56,2864.23,2895.76,653144.49,1731023999999
1731024000000,2895.76,2956.99,2886.47,2902.92,758323.764,1731038399999
1731038400000,2902.91,2924.75,2892.61,2912.94,329719.844,1731052799999
1731052800000,2912.93,2933.0,2893.63,2915.27,353474.909,1731067199999
1731067200000,2915.27,2958.0,2903.25,2937.59,933210.749,1731081599999
1731081600000,2937.6,2982.75,2890.04,2950.0,1057140.536,1731095999999
1731096000000,2950.0,2975.88,2915.13,2962.12,438297.206,1731110399999
1731110400000,2962.12,2996.0,2954.63,2965.5,488317.141,1731124799999
1731124800000,2965.51,3059.91,2954.1,3030.6,947886.456,1731139199999
1731139200000,3030.61,3056.59,3021.51,3051.53,404047.268,1731153599999
1731153600000,3051.53,3054.4,3028.01,3041.01,356927.531,1731167999999
1731168000000,3041.0,3099.58,2990.01,3070.7,838701.06,1731182399999
1731182400000,3070.71,3158.66,3066.0,3127.03,637437.788,1731196799999
1731196800000,3127.02,3153.33,3104.08,3135.27,571808.307,1731211199999
1731211200000,3135.26,3220.0,3130.5,3187.08,1168958.966,1731225599999
1731225600000,3187.08,3236.14,3168.0,3223.12,709368.351,1731239999999
1731240000000,3223.12,3241.0,3170.56,3212.17,767656.726,1731254399999
1731254400000,3212.17,3252.28,3150.5,3164.99,1036160.433,1731268799999
1731268800000,3164.99,3228.99,3073.86,3185.19,1361576.101,1731283199999
1731283200000,3185.19,3224.91,3172.87,3197.12,519839.859,1731297599999
1731297600000,3197.11,3199.38,3107.15,3141.58,694289.674,1731311999999
1731312000000,3141.59,3214.69,3133.36,3199.92,602899.32,1731326399999
1731326400000,3199.93,3265.12,3140.58,3240.64,1586358.802,1731340799999
1731340800000,3240.63,3349.58,3236.26,3301.56,1538073.179,1731355199999
1731355200000,3301.55,3392.06,3281.37,3375.02,1306089.166,1731369599999
1731369600000,3375.02,3378.18,3250.01,3340.71,1205136.743,1731383999999
1731384000000,3340.66,3399.32,3320.39,3372.03,825571.281,1731398399999
1731398400000,3372.02,3449.0,3214.0,3285.43,2164439.715,1731412799999
1731412800000,3285.43,3300.02,3211.54,3263.4,1411226.17,1731427199999
1731427200000,3263.4,3306.0,3211.15,3275.36,820322.948,1731441599999
1731441600000,3275.36,3307.23,3237.21,3245.98,472263.636,1731455999999
1731456000000,3245.99,3288.73,3205.34,3210.61,771645.291,1731470399999
1731470400000,3210.61,3233.4,3120.0,3162.99,1009905.626,1731484799999
1731484800000,3163.0,3193.79,3144.17,3169.66,547655.734,1731499199999
1731499200000,3169.66,3331.2,3153.84,3312.05,1559585.182,1731513599999
1731513600000,3312.05,3335.0,3156.0,3160.21,1290160.898,1731527999999
1731528000000,3160.2,3199.77,3120.0,3188.9,766680.156,1731542399999
1731542400000,3188.9,3229.91,3164.87,3219.56,523753.058,1731556799999
1731556800000,3219.56,3242.31,3175.61,3219.66,493497.268,1731571199999
1731571200000,3219.65,3232.97,3156.0,3187.09,577369.465,1731585599999
1731585600000,3187.08,3200.88,3057.14,3079.25,1213915.278,1731599999999
1731600000000,3079.24,3184.1,3072.52,3147.72,705419.059,1731614399999
1731614400000,3147.72,3147.72,3031.6,3061.03,663432.671,1731628799999
1731628800000,3061.04,3095.31,3035.74,3084.85,420595.07,1731643199999
1731643200000,3084.84,3084.84,3016.11,3041.19,518447.528,1731657599999
1731657600000,3041.19,3116.32,3023.21,3105.91,535088.111,1731671999999
1731672000000,3105.91,3133.68,3016.5,3025.07,936647.762,1731686399999
1731686400000,3025.07,3063.0,3016.87,3042.01,547490.977,1731700799999
1731700800000,3042.02,3122.99,3040.6,3091.75,559274.916,1731715199999
1731715200000,3091.75,3159.3,3073.47,3156.49,351461.454,1731729599999
1731729600000,3156.49,3167.2,3103.0,3108.59,326688.118,1731743999999
1731744000000,3108.59,3197.7,3105.05,3197.38,459764.842,1731758399999
1731758400000,3197.38,3222.69,3121.11,3143.18,858459.268,1731772799999
1731772800000,3143.18,3186.81,3130.3,3170.89,300107.468,1731787199999
1731787200000,3170.89,3176.92,3123.04,3134.72,220841.586,1731801599999
1731801600000,3134.71,3155.88,3035.0,3081.83,623321.687,1731815999999
1731816000000,3081.82,3149.98,3077.25,3139.22,505068.696,1731830399999
1731830400000,3139.22,3164.8,3100.47,3107.8,525122.334,1731844799999
1731844800000,3107.8,3129.23,3068.07,3088.25,518743.74,1731859199999
1731859200000,3088.26,3117.77,3073.25,3100.31,372411.962,1731873599999
1731873600000,3100.31,3109.67,3043.38,3078.09,458681.89,1731887999999
1731888000000,3078.09,3127.0,3071.37,3114.72,381216.664,1731902399999
1731902400000,3114.73,3153.15,3098.05,3133.35,376978.201,1731916799999
1731916800000,3133.36,3143.55,3051.5,3058.16,627900.859,1731931199999
1731931200000,3058.17,3160.6,3053.35,3146.14,951239.299,1731945599999
1731945600000,3146.13,3205.0,3091.96,3129.3,1097719.163,1731959999999
1731960000000,3129.3,3228.0,3124.47,3210.48,705470.183,1731974399999
1731974400000,3210.48,3224.83,3144.32,3150.89,522517.475,1731988799999
1731988800000,3150.89,3161.92,3110.31,3120.42,373891.708,1732003199999
1732003200000,3120.42,3132.43,3093.01,3128.58,385846.472,1732017599999
1732017600000,3128.57,3152.53,3076.95,3106.73,795152.341,1732031999999
1732032000000,3106.73,3148.0,3101.66,3124.59,477920.871,1732046399999
1732046400000,3124.6,3134.0,3066.4,3109.34,508508.788,1732060799999
1732060800000,3109.33,3134.89,3073.56,3098.66,375846.349,1732075199999
1732075200000,3098.66,3117.73,3089.91,3111.12,219086.104,1732089599999
1732089600000,3111.04,3137.58,3085.12,3101.8,389812.318,1732103999999
1732104000000,3101.79,3162.25,3083.24,3131.99,895043.982,1732118399999
1732118400000,3131.98,3137.47,3030.5,3059.75,944651.691,1732132799999
1732132800000,3059.75,3095.07,3046.06,3071.05,318764.502,1732147199999
1732147200000,3071.05,3103.38,3033.32,3083.25,544247.692,1732161599999
1732161600000,3083.25,3145.92,3081.79,3139.11,808060.054,1732175999999
1732176000000,3139.12,3157.69,3120.14,3150.01,490089.141,1732190399999
1732190400000,3150.01,3374.92,3148.52,3279.2,2805568.309,1732204799999
1732204800000,3279.21,3389.99,3279.06,3349.99,954330.715,1732219199999
1732219200000,3349.99,3382.26,3336.9,3358.42,391455.349,1732233599999
1732233600000,3358.69,3384.88,3307.03,3368.66,623541.2,1732247999999
1732248000000,3368.67,3429.99,3357.01,3365.66,698924.945,1732262399999
1732262400000,3365.65,3387.06,3313.62,3346.99,562121.61,1732276799999
1732276800000,3347.0,3359.93,3260.42,3316.37,1099244.017,1732291199999
1732291200000,3316.36,3324.21,3266.61,3284.79,531897.715,1732305599999
1732305600000,3284.79,3332.83,3275.07,3330.05,314649.912,1732319999999
1732320000000,3330.04,3368.48,3315.28,3348.88,559736.462,1732334399999
1732334400000,3348.88,3365.0,3329.04,3344.31,359369.853,1732348799999
1732348800000,3344.32,3407.96,3339.01,3357.31,601462.322,1732363199999
1732363200000,3357.3,3498.94,3351.0,3463.13,1310527.66,1732377599999
1732377600000,3463.13,3473.64,3381.0,3410.21,899214.666,1732391999999
1732392000000,3410.21,3430.61,3381.51,3396.33,361341.319,1732406399999
1732406400000,3396.32,3453.0,3391.3,3430.0,352333.527,1732420799999
1732420800000,3430.0,3435.18,3400.0,3424.99,300790.122,1732435199999
1732435200000,3424.99,3431.62,3340.56,3346.71,638700.132,1732449599999
1732449600000,3346.72,3360.22,3282.48,3297.13,1119642.834,1732463999999
1732464000000,3297.12,3336.77,3290.0,3328.55,388750.158,1732478399999
1732478400000,3328.55,3374.0,3323.44,3362.98,319293.445,1732492799999
1732492800000,3362.98,3373.0,3301.96,3364.64,414863.153,1732507199999
1732507200000,3364.63,3422.45,3363.24,3401.65,432026.341,1732521599999
1732521600000,3401.66,3531.93,3398.82,3475.22,1103545.009,1732535999999
1732536000000,3475.22,3541.99,3351.0,3521.26,2107604.56,1732550399999
1732550400000,3521.18,3549.91,3423.56,3467.01,1263688.052,1732564799999
1732564800000,3467.02,3507.98,3366.31,3416.92,921112.23,1732579199999
1732579200000,3416.91,3464.95,3397.8,3436.47,595390.137,1732593599999
1732593600000,3436.47,3445.65,3384.02,3396.98,485467.447,1732607999999
1732608000000,3396.98,3399.82,3282.0,3325.18,1276175.192,1732622399999
1732622400000,3325.17,3365.0,3292.01,3298.07,954248.863,1732636799999
1732636800000,3298.08,3339.86,3254.19,3303.07,864628.799,1732651199999
1732651200000,3303.07,3347.34,3291.12,3327.17,419765.039,1732665599999
1732665600000,3327.17,3374.78,3305.0,3362.6,492762.535,1732679999999
1732680000000,3362.6,3448.43,3361.02,3426.06,772811.419,1732694399999
1732694400000,3426.06,3488.56,3404.16,3463.0,633670.01,1732708799999
1732708800000,3462.99,3575.61,3443.51,3555.07,1199383.688,1732723199999
1732723200000,3555.07,3615.38,3535.45,3592.0,859641.291,1732737599999
1732737600000,3592.0,3688.0,3590.38,3655.88,797146.823,1732751999999
1732752000000,3655.89,3664.31,3563.33,3601.12,672037.376,1732766399999
1732766400000,3601.12,3621.27,3568.68,3594.6,457987.82,1732780799999
1732780800000,3594.6,3641.2,3576.79,3622.84,594402.593,1732795199999
1732795200000,3622.84,3644.3,3537.3,3543.41,960495.966,1732809599999
1732809600000,3543.41,3587.08,3531.0,3577.18,375047.866,1732823999999
1732824000000,3577.18,3602.25,3551.95,3581.58,270730.605,1732838399999
1732838400000,3581.58,3605.0,3551.63,3585.86,350285.783,1732852799999
1732852800000,3585.86,3598.48,3535.52,3547.59,422933.712,1732867199999
1732867200000,3547.58,3602.3,3547.58,3596.63,328563.235,1732881599999
1732881600000,3596.64,3649.28,3575.02,3615.21,745589.678,1732895999999
1732896000000,3615.21,3621.97,3561.27,3584.92,496791.003,1732910399999
1732910400000,3584.93,3606.41,3577.22,3594.5,201813.581,1732924799999
1732924800000,3594.51,3664.28,3570.2,3660.11,564183.056,1732939199999
1732939200000,3660.11,3730.0,3637.15,3705.64,753802.014,1732953599999
1732953600000,3705.64,3720.98,3629.96,3656.05,532089.682,1732967999999
1732968000000,3656.04,3688.23,3654.0,3676.6,337620.11,1732982399999
1732982400000,3676.6,3700.0,3660.0,3692.0,263000.051,1732996799999
1732996800000,3692.0,3742.18,3689.15,3705.73,416075.826,1733011199999
1733011200000,3705.74,3734.12,3661.35,3709.49,646624.159,1733025599999
1733025600000,3709.49,3720.0,3682.43,3705.05,243565.115,1733039999999
1733040000000,3705.05,3720.0,3677.38,3694.14,297213.421,1733054399999
1733054400000,3694.13,3750.67,3680.5,3731.0,481894.268,1733068799999
1733068800000,3730.99,3747.21,3695.22,3710.73,369809.799,1733083199999
1733083200000,3710.72,3739.99,3681.11,3711.24,419345.944,1733097599999
1733097600000,3711.22,3766.0,3675.01,3687.84,762454.715,1733111999999
1733112000000,3687.83,3711.83,3650.03,3669.25,761037.464,1733126399999
1733126400000,3669.26,3675.75,3572.35,3592.21,1022016.654,1733140799999
1733140800000,3592.21,3683.0,3585.5,3674.54,832145.809,1733155199999
1733155200000,3674.54,3684.61,3557.61,3614.79,887825.36,1733169599999
1733169600000,3614.79,3647.57,3600.64,3646.26,343788.919,1733183999999
1733184000000,3646.26,3661.93,3611.0,3641.93,409536.168,1733198399999
1733198400000,3641.94,3673.9,3602.32,3619.54,465964.787,1733212799999
1733212800000,3619.54,3638.45,3587.77,3616.19,465635.821,1733227199999
1733227200000,3616.19,3620.88,3502.01,3574.23,1396479.116,1733241599999
1733241600000,3574.19,3597.27,3540.67,3579.27,464228.78,1733255999999
1733256000000,3579.27,3637.09,3576.86,3616.82,425299.045,1733270399999
1733270400000,3616.83,3711.8,3616.82,3664.9,982375.168,1733284799999
1733284800000,3664.9,3724.77,3663.18,3717.79,464029.945,1733299199999
1733299200000,3717.79,3754.05,3699.0,3731.0,645245.8,1733313599999
1733313600000,3731.01,3858.19,3690.46,3824.39,1554082.531,1733327999999
1733328000000,3824.38,3846.69,3736.01,3843.36,1247329.924,1733342399999
1733342400000,3843.36,3891.0,3823.42,3840.75,816266.057,1733356799999
1733356800000,3840.74,3912.0,3769.75,3836.78,1420023.502,1733371199999
1733371200000,3836.78,3884.65,3822.42,3853.65,629590.133,1733385599999
1733385600000,3853.66,3948.0,3853.65,3934.35,913654.757,1733399999999
1733400000000,3934.35,3960.0,3862.37,3890.78,923821.851,1733414399999
1733414400000,3890.78,3930.0,3823.0,3833.94,800497.914,1733428799999
1733428800000,3833.93,3864.6,3615.0,3787.31,1519811.247,1733443199999
1733443200000,3787.3,3917.8,3780.0,3909.82,754463.199,1733457599999
1733457600000,3909.83,3932.96,3875.35,3896.5,417228.43,1733471999999
1733472000000,3896.5,3913.33,3846.42,3869.74,507123.703,1733486399999
1733486400000,3869.74,4046.0,3835.36,3996.28,1615715.684,1733500799999
1733500800000,3996.29,4078.23,3983.38,4071.0,782760.302,1733515199999
1733515200000,4071.0,4092.83,3990.92,4001.75,567835.525,1733529599999
1733529600000,4001.75,4027.82,3972.24,3990.2,374025.767,1733543999999
1733544000000,3990.21,4006.41,3970.0,3989.09,257825.459,1733558399999
1733558400000,3989.09,4012.5,3976.29,4001.26,236615.208,1733572799999
1733572800000,4001.27,4012.25,3979.01,4007.66,276002.526,1733587199999
1733587200000,4007.66,4023.83,3989.16,4015.46,241670.811,1733601599999
1733601600000,4015.45,4028.69,3995.26,3999.79,163437.223,1733615999999
1733616000000,3999.8,4012.38,3986.9,3992.36,136686.918,1733630399999
1733630400000,3992.35,3998.9,3960.93,3983.19,291019.411,1733644799999
1733644800000,3983.18,3984.61,3926.0,3974.4,482110.117,1733659199999
1733659200000,3974.39,4006.98,3958.05,3993.92,414731.427,1733673599999
1733673600000,3993.92,4003.0,3966.68,3992.57,230176.135,1733687999999
1733688000000,3992.57,4019.57,3978.05,4007.3,232948.119,1733702399999
1733702400000,4007.31,4010.67,3906.13,3932.53,552951.022,1733716799999
1733716800000,3932.53,3951.0,3883.0,3920.5,582557.139,1733731199999
1733731200000,3920.51,3923.02,3845.0,3853.68,662816.859,1733745599999
1733745600000,3853.68,3947.74,3805.02,3826.42,1136093.805,1733759999999
1733760000000,3826.43,3869.36,3785.0,3797.28,735875.35,1733774399999
1733774400000,3797.28,3806.72,3475.0,3712.55,2871796.874,1733788799999
1733788800000,3712.55,3781.29,3616.0,3682.99,1142978.659,1733803199999
1733803200000,3683.0,3744.0,3637.61,3734.5,493339.353,1733817599999
1733817600000,3734.51,3774.0,3713.52,3750.39,389017.248,1733831999999
1733832000000,3750.39,3754.79,3554.46,3568.08,1634815.264,1733846399999
1733846400000,3568.12,3635.31,3512.71,3629.01,1551344.758,1733860799999
1733860800000,3629.0,3673.26,3612.18,3628.4,463087.91,1733875199999
1733875200000,3628.41,3669.6,3562.65,3665.28,578967.665,1733889599999
1733889600000,3665.29,3681.62,3646.61,3652.17,266943.816,1733903999999
1733904000000,3652.16,3727.5,3651.0,3716.09,380831.145,1733918399999
1733918400000,3716.1,3820.0,3706.72,3786.75,915066.69,1733932799999
1733932800000,3786.76,3813.1,3752.48,3802.39,532241.528,1733947199999
1733947200000,3802.39,3846.95,3801.42,3830.44,333707.645,1733961599999
1733961600000,3830.44,3947.62,3795.25,3933.77,644713.544,1733975999999
1733976000000,3933.76,3945.0,3893.0,3904.58,530415.085,1733990399999
1733990400000,3904.58,3937.31,3890.25,3912.73,464751.213,1734004799999
1734004800000,3912.74,3986.94,3912.73,3956.9,1048585.891,1734019199999
1734019200000,3956.91,3985.3,3853.19,3870.59,799337.145,1734033599999
1734033600000,3870.58,3901.33,3835.0,3880.52,449431.655,1734047999999
1734048000000,3880.52,3940.0,3851.8,3931.36,441979.861,1734062399999
1734062400000,3931.35,3935.05,3870.0,3884.58,374986.604,1734076799999
1734076800000,3884.57,3923.4,3870.85,3900.4,329660.784,1734091199999
1734091200000,3900.4,3967.96,3877.34,3884.71,696278.409,1734105599999
1734105600000,3884.71,3946.42,3879.0,3916.99,465010.09,1734119999999
1734120000000,3917.0,3934.97,3889.46,3905.6,207101.259,1734134399999
1734134400000,3905.59,3944.99,3894.06,3909.55,330718.227,1734148799999
1734148800000,3909.55,3934.94,3904.99,3920.31,148881.404,1734163199999
1734163200000,3920.3,3930.74,3885.0,3893.27,213184.409,1734177599999
1734177600000,3893.26,3897.6,3845.18,3887.21,499094.188,1734191999999
1734192000000,3887.2,3896.88,3824.02,3857.74,439481.341,1734206399999
1734206400000,3857.74,3877.0,3822.37,3868.6,262470.027,1734220799999
1734220800000,3868.6,3894.03,3854.8,3873.07,185845.678,1734235199999
1734235200000,3873.07,3912.87,3829.0,3843.44,346344.287,1734249599999
1734249600000,3843.45,3877.19,3835.1,3876.11,202952.909,1734263999999
1734264000000,3876.1,3909.09,3867.12,3893.42,340076.855,1734278399999
1734278400000,3893.42,3918.63,3885.0,3902.12,228462.157,1734292799999
1734292800000,3902.12,3973.67,3842.2,3958.5,627075.719,1734307199999
1734307200000,3958.5,4024.86,3927.15,3941.52,787314.461,1734321599999
1734321600000,3941.51,3982.8,3935.05,3973.15,276988.608,1734335999999
1734336000000,3973.15,3975.29,3901.0,3909.09,447854.041,1734350399999
1734350400000,3909.1,3958.84,3882.22,3940.17,772982.721,1734364799999
1734364800000,3940.17,4109.99,3938.05,4056.99,1404414.099,1734379199999
1734379200000,4057.0,4072.77,3978.13,3984.76,501428.597,1734393599999
1734393600000,3984.76,4039.99,3942.0,4033.25,516754.073,1734407999999
1734408000000,4033.25,4033.68,3981.31,3993.05,394211.701,1734422399999
1734422400000,3993.05,4030.93,3988.02,3996.02,328135.695,1734436799999
1734436800000,3996.01,4024.7,3913.75,3937.43,962170.238,1734451199999
1734451200000,3937.42,3983.41,3915.11,3943.28,533413.254,1734465599999
1734465600000,3943.27,3951.92,3844.59,3890.81,635635.475,1734479999999
1734480000000,3890.81,3901.67,3832.02,3848.54,543220.64,1734494399999
1734494400000,3848.55,3861.56,3802.35,3845.4,544117.917,1734508799999
1734508800000,3845.41,3885.83,3840.36,3880.88,305979.813,1734523199999
1734523200000,3880.88,3889.82,3823.01,3866.62,522716.98,1734537599999
1734537600000,3866.63,3908.0,3767.22,3768.82,742164.983,1734551999999
1734552000000,3768.77,3784.8,3615.01,3625.4,1782252.794,1734566399999
1734566400000,3625.41,3671.82,3540.0,3667.16,1184175.871,1734580799999
1734580800000,3667.16,3695.0,3651.43,3691.53,323267.226,1734595199999
1734595200000,3691.52,3718.47,3662.79,3703.73,415867.788,1734609599999
1734609600000,3703.74,3708.36,3571.12,3612.46,1009683.849,1734623999999
1734624000000,3612.46,3635.9,3372.01,3438.97,2757564.637,1734638399999
1734638400000,3438.98,3464.77,3322.2,3416.7,1339821.511,1734652799999
1734652800000,3416.69,3464.98,3369.41,3413.41,718077.647,1734667199999
1734667200000,3413.4,3430.59,3327.03,3389.67,854621.739,1734681599999
1734681600000,3389.67,3390.45,3100.5,3104.32,2829813.58,1734695999999
1734696000000,3103.99,3395.0,3100.0,3373.32,2118046.938,1734710399999
1734710400000,3373.33,3496.54,3365.28,3478.11,917919.6,1734724799999
1734724800000,3478.1,3487.99,3391.22,3470.88,531576.161,1734739199999
1734739200000,3470.88,3489.98,3442.41,3466.82,283161.822,1734753599999
1734753600000,3466.81,3553.76,3459.8,3521.65,534662.12,1734767999999
1734768000000,3521.65,3525.78,3422.06,3440.95,637873.601,1734782399999
1734782400000,3440.96,3442.89,3344.19,3389.12,899982.747,1734796799999
1734796800000,3389.12,3401.16,3325.22,3359.41,583301.594,1734811199999
1734811200000,3359.4,3388.37,3291.03,3337.6,465629.351,1734825599999
1734825600000,3337.61,3373.47,3317.49,3354.59,402099.391,1734839999999
1734840000000,3354.58,3360.25,3293.52,3331.31,376654.863,1734854399999
1734854400000,3331.31,3402.08,3330.02,3379.62,354728.435,1734868799999
1734868800000,3379.62,3396.58,3273.0,3300.95,738025.743,1734883199999
1734883200000,3300.95,3337.7,3236.11,3246.09,522406.843,1734897599999
1734897600000,3246.09,3309.56,3219.59,3280.8,572283.781,1734911999999
1734912000000,3280.81,3355.71,3214.81,3349.68,768162.525,1734926399999
1734926400000,3349.68,3362.68,3258.0,3303.34,505023.483,1734940799999
1734940800000,3303.33,3354.0,3291.76,3338.1,384172.024,1734955199999
1734955200000,3338.11,3359.98,3267.04,3276.2,854162.597,1734969599999
1734969600000,3276.01,3383.84,3270.0,3337.27,826718.591,1734983999999
1734984000000,3337.27,3465.75,3328.15,3420.74,624219.153,1734998399999
1734998400000,3420.75,3425.67,3356.01,3395.65,402886.226,1735012799999
1735012800000,3395.66,3433.99,3383.49,3399.92,307276.454,1735027199999
1735027200000,3399.91,3415.41,3384.03,3412.5,251673.381,1735041599999
1735041600000,3412.5,3509.5,3393.1,3491.57,726844.336,1735055999999
1735056000000,3491.58,3539.4,3463.24,3463.9,585712.279,1735070399999
1735070400000,3463.9,3504.22,3430.0,3491.97,330874.795,1735084799999
1735084800000,3491.98,3495.0,3456.21,3476.87,254911.709,1735099199999
1735099200000,3476.88,3509.08,3468.0,3487.66,185178.031,1735113599999
1735113600000,3487.65,3547.01,3462.56,3469.63,462168.864,1735127999999
1735128000000,3469.63,3499.75,3455.08,3471.59,333412.579,1735142399999
1735142400000,3471.58,3487.73,3439.0,3480.19,265585.694,1735156799999
1735156800000,3480.18,3498.9,3448.32,3495.72,194013.365,1735171199999
1735171200000,3495.73,3514.32,3448.0,3454.03,282142.954,1735185599999
1735185600000,3454.03,3454.04,3415.0,3420.84,348782.139,1735199999999
1735200000000,3420.84,3424.37,3345.0,3371.83,649791.286,1735214399999
1735214400000,3371.83,3372.72,3326.0,3342.32,483895.064,1735228799999
1735228800000,3342.32,3363.93,3311.26,3338.54,424673.407,1735243199999
1735243200000,3338.54,3349.39,3302.73,3333.15,332773.998,1735257599999
1735257600000,3333.15,3387.39,3315.37,3377.48,347450.929,1735271999999
1735272000000,3377.48,3397.92,3315.04,3324.04,439930.539,1735286399999
1735286400000,3324.04,3444.0,3324.04,3417.42,722833.578,1735300799999
1735300800000,3417.4,3422.0,3306.0,3325.01,632241.644,1735315199999
1735315200000,3325.0,3365.98,3306.46,3353.88,470258.083,1735329599999
1735329600000,3353.87,3354.74,3308.08,3332.09,238404.076,1735343999999
1735344000000,3332.1,3352.45,3320.92,3344.13,189646.91,1735358399999
1735358400000,3344.12,3362.0,3331.5,3334.08,142882.003,1735372799999
1735372800000,3334.08,3362.75,3331.73,3358.07,154592.699,1735387199999
1735387200000,3358.06,3394.99,3349.44,3366.7,315754.327,1735401599999
1735401600000,3366.71,3412.35,3364.32,3399.3,197523.51,1735415999999
1735416000000,3399.3,3427.5,3388.1,3402.54,144577.009,1735430399999
1735430400000,3402.53,3405.36,3373.99,3381.42,178398.857,1735444799999
1735444800000,3381.42,3406.38,3378.34,3405.61,138761.281,1735459199999
1735459200000,3405.6,3413.0,3388.54,3397.0,137242.664,1735473599999
1735473600000,3396.99,3409.97,3352.84,3372.0,347762.681,1735487999999
1735488000000,3372.01,3375.17,3344.2,3361.65,220959.572,1735502399999
1735502400000,3361.64,3367.53,3324.63,3355.46,310396.017,1735516799999
