2025-07-05 22:58:54 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-05 22:58:54 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-05 22:58:54 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-05 22:58:54 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-05 22:58:54 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-05 22:58:54 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-05 22:58:54 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-05 22:58:54 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-05 22:58:55 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-05 22:58:55 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-05 22:58:55 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-05 22:58:55 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-05 22:58:56 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-05 22:58:56 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-05 22:58:56 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-05 22:58:56 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-05 22:58:57 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-05 22:58:57 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-05 22:58:57 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-05 22:58:57 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-05 22:58:58 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-05 22:58:58 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-05 22:58:58 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-05 22:58:58 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-05 22:59:02 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-05 22:59:02 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-05 22:59:02 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-05 22:59:02 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-05 22:59:05 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-05 22:59:05 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-05 22:59:05 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-05 22:59:05 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-05 22:59:09 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-05 22:59:09 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-05 22:59:09 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-05 22:59:09 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-05 22:59:54 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-05 22:59:54 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-05 22:59:54 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-05 22:59:54 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-05 22:59:54 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-05 22:59:54 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-05 22:59:54 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-05 22:59:54 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
