2025-07-07 16:09:08 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:08 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:08 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:08 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:08 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:08 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:08 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:08 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:09 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:09 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:09 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:09 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:11 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:11 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:11 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:11 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:11 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:11 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:11 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:11 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:13 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:13 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:13 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:13 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:14 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:14 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:14 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:14 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:15 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:15 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:15 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:15 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:16 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:16 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:16 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:16 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:18 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:18 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:18 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:18 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:18 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:18 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:18 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:18 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:20 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:20 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:20 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:20 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:21 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:21 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:21 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:21 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:22 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:22 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:22 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:22 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:23 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:23 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:23 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:23 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:25 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:25 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:25 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:25 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:25 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:25 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:25 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:25 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:27 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:27 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:27 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:27 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:28 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:28 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:28 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:28 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:28 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:28 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:28 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:28 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:30 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:30 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:30 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:30 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:32 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:32 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:32 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:32 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:32 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:32 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:32 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:32 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:34 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:34 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:34 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:34 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:35 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:35 | INFO     | __main__:get_account:59 - ex实例类型: %s
2025-07-07 16:09:35 | INFO     | __main__:get_account:61 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-07 16:09:35 | INFO     | __main__:get_account:62 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-07 16:09:36 | INFO     | __main__:get_account:57 - 收到的exchange参数: %s
2025-07-07 16:09:36 | INFO     | __main__:get_account:59 - ex实例类型: %s
