2025-07-06 01:02:53 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:02:53 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:02:53 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:02:53 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:02:53 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:02:53 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:02:53 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:02:53 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:02:54 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:02:54 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:02:54 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:02:54 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:02:55 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:02:55 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:02:55 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:02:55 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:02:56 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:02:56 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:02:56 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:02:56 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:02:57 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:02:57 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:02:57 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:02:57 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:03:00 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:03:00 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:03:00 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:03:00 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:03:04 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:03:04 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:03:04 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:03:04 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:03:07 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:03:07 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:03:07 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:03:07 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:03:53 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:03:53 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:03:53 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:03:53 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:03:53 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:03:53 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:03:53 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:03:53 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:03:54 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:03:54 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:03:54 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:03:54 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:03:55 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:03:55 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:03:55 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:03:55 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:03:56 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:03:56 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:03:56 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:03:56 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:03:57 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:03:57 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:03:57 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:03:57 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:04:00 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:04:00 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:04:00 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:04:00 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:04:04 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:04:04 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:04:04 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:04:04 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:04:07 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:04:07 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:04:07 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:04:07 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:04:53 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:04:53 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:04:53 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:04:53 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:04:53 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:04:53 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:04:53 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:04:53 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:04:54 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:04:54 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:04:54 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:04:54 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:04:55 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:04:55 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:04:55 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:04:55 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:04:56 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:04:56 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:04:56 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:04:56 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:04:57 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:04:57 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:04:57 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:04:57 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:05:00 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:05:00 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:05:00 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:05:00 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:05:03 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:05:03 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:05:03 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:05:03 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:05:07 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:05:07 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:05:07 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:05:07 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
