2025-07-06 01:09:53 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:09:53 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:09:53 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:09:53 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:09:53 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:09:53 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:09:53 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:09:53 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:09:54 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:09:54 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:09:54 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:09:54 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:09:55 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:09:55 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:09:55 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:09:55 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:09:56 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:09:56 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:09:56 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:09:56 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:09:57 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:09:57 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:09:57 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:09:57 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:10:00 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:10:00 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:10:00 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:10:00 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:10:03 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:10:03 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:10:03 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:10:03 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:10:07 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:10:07 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:10:07 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:10:07 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:10:53 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:10:53 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:10:53 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:10:53 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:10:53 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:10:53 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:10:53 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:10:53 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:10:54 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:10:54 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:10:54 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:10:54 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:10:55 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:10:55 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:10:55 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:10:55 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:10:56 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:10:56 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:10:56 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:10:56 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:10:57 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:10:57 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:10:57 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:10:57 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:11:00 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:11:00 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:11:00 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:11:00 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
2025-07-06 01:11:04 | INFO     | __main__:get_account:44 - 收到的exchange参数: %s
2025-07-06 01:11:04 | INFO     | __main__:get_account:46 - ex实例类型: %s
2025-07-06 01:11:04 | INFO     | __main__:get_account:48 - web_app.py用的BACKPACK_API_KEY: %s
2025-07-06 01:11:04 | INFO     | __main__:get_account:49 - web_app.py用的BACKPACK_API_SECRET: %s
